original_sentence,toxic
"Zen-master: I am not even neccesarily against it, but when you go off and nominate images used on this election controversy page for deletion without mentioning it here on the talk page and even worse you requested a ""speedy delete"" when you are definitely aware there are numerous people that disagree with you tells me you may not understand or respect the wikipedia guidelines on controversy resolution. Here is your request: http://en.wikipedia.org/Wikipedia:Images_for_deletion#November_11  Even if the images are themselves unverifiable please give us time to find other sources for that data.  
Zen-master: Update, Netaholic errantly decided to move this to a user talk page.  Netaholic: you fail to realize there are many other people that contribute to this article, it's not just ""me vs you"".  It is relevant here so everyone can be on the look out for your unilateral actions, which moving a talk page discussion somewhere else is just one more example of.  I modified the section title to allay any of your talk page appropriate concerns.  ",True
"Frank: Please do not change the article to past tense (the plane ''was'', the crew ''was'', etc...) until we have verifiable sources. It does not matter what we ''believe'' or even what the president of France believes. Remember that Wikipedia is about verifiability, not truth. There has been no wreckage found, and it is not appropriate to be speculating. Phrases that begin with ""if"" are a good indication that we shouldn't be including the information.   
Charles Edward: I must disagree slightly. The events should be refered to in the past tense if they occured in the past. The pilots ''had'' certain flight experience at the time of the flight, and that can be said difinitivly. They may still ''have'' it, but that is unknown and speculative. —  | ",True
"Gkell1:  The Earth's rotation once in 24 hours is derived from the conversion of natural noon AM/PM cycles to 24 hour AM/PM cycles of which there are 1461 such astronomical events enclosed in 4 orbital circuits of the Earth.The steady and constant progression of 24 hour days substitutes for constant rotation therefore there is no natural external reference for daily rotation as an independent motion no more than there is an external reference for the 24 hour average day,this is verified by all authorities from Christian Huygens to John Harrison,the two main contributors to civil timekeeping and the resolution of location on the planet using the Lat/Long system and the AM/PM cycles.http://www.youtube.com/watch?v=kDWHM00sZJc .The entire article on the Earth's rotation is unsuitable for students at any level.
Jc3s5h:  The preceding is gibberish and anyone who edits the article on the basis of the preceding should anticipate adverse reaction.",True
"Mattbuck: The current revision, by , contains the following in the lead:
''he and his fellow Q are said to be omnipotent (which is proven wrong, when Q was stripped of his powers by others of his race)''
I think the bracketed section should be removed. The statement is that he is ""said to be omnipotent"" - this is true regardless of whether he actually ''is'' omnipotent. Furthermore, such explanation is out of place in the lead, and would be best left for further in the article.
Ping  and  as being previously involved with this sentence.
-'''' 
Jade D Face: It is not original research, stop it. I have never said ""I saw it in episode X"". I said it WAS in Episode X. This is my source: http://memory-alpha.wikia.com/wiki/Deja_Q_(episode). Q was stripped of his powers, which means he isn't Omnipotent. ",True
"Shrike: I have removed recent edition  of pappe to the lead though Pappe view might notable currently without attribution and proper context of other views it WP:NPOV  violation. /WP:RX
Alexbrn: I previously reverted the content on the basis that the material appears to be RS and this shouldn't be edit warred over. However, viewed as content, the text in question does seem to be rather rhetorically-charged, and its presence in the lede smells NPOV.  ",True
"Mark Miller:  Do the sources actually support these claims? 
Mark Miller: ",True
"Martin Hogbin:  Pronunciation 
Martin Hogbin: When it comes to the pronunciation of the letter we must look to dictionaries as our best sources.  The pronunciation may be changing and these changes may be reported in newspapers but until the change is included in quality dictionaries it should not be in the lead   ",True
"Lacatosias: Ways to improve artcile
Outriggr (2006-2009): Hi FFaL,
Congratulations on successfully working through all that you have to get a successful FA (which I assume will happen at this point). I am going to make a couple of comments here so as not to further complicate an already complicated FAC page.
 When you say ""According to one interpretation, Putnam's argument only shows that, although one is unable to be a brain in a vat, one is still able to be a ""brain in a vat"""" - the quotation marks around ""brain in a vat"" are obviously very important. If the quotation marks are intended to mean that the phrase should be taken as a whole, one concept... have you considered using ""brain-in-a-vat""? It seems to me that the use of hyphens like that is what is often done in philosophy writing to emphasize the difference between words in a phrase, and the phrase as one entity. Note: this phrase in quotes appears in a few places.
 The image you uploaded from Flickr says ""All rights reserved"" at Flickr and is going to get your FAC in trouble. On the off chance the Flickr account is yours (being as the image just happened to be added on Flickr the same day you uploaded it here), you could change the licensing, otherwise I think the image should be removed from the article, and deleted.
Regards, ",True
"Mattley: The links which  wants to insert are problematic for a number of reasons. Leaving aside the reliability of the sites in question for the time being, the intro to this article states that it is primarily about the ''theory'' of communism. It also states that ''For issues regarding one-party states ruled by Communist Parties (and everything associated with them), see Communist state.'' This seems more than reasonable as a way of organising discussion of such an enormous topic. And since these links all discuss the abuses of Communist-Party regimes, they don't belong here. If we have all that stuff on the crimes of Communist regimes, then what is to stop someone adding links applauding Stalin's success in raising industrial production in the USSR etc. etc etc. It is off-topic. Why ''should'' they be here? 
Che y Marijuana: MIM responds to Black Book of Communism editor Mark Kramer. The editor himself admits accidentally using a percentage sign instead of per thousand sign, multiplying by 10 the numbers in one section. It's not exactly the most trustworthy source.",True
"Iantresman: Creationist ideas [citation needed]
ජපස: By the way, if we used Ian's review article by Narlikar as a standard, we would have to totally exclude and rewrite most of the article as the non-standard cosmologies of 1980 are very different from the non-standard cosmologies of today. In 1980, Linde hadn't developed inflation, the error bars on the Hubble Constant were on the order of 10s of km/s/Mpc, the CMB hadn't been precisely measured. There was no such thing as ""plasma cosmology"" as out article on the subject outlines it, the quasar controversies were not resolved, and there were still steady-staters hanging around hoping for integrated starlight to work. Using out-of-date reviews doesn't serve as a decent standard for inclusion. Narlikar could not get such a review published today as the controversy is over as far as the community is concerned. ",True
"TEHodson:  Removing original research 
Ring Cinema: Actually, what this illustrates is that you are reading something into the summary that isn't there. What is stated is just what happens in the film. But, I guess, you are so intent on concealing that she might have a reason to follow Kip from the reader that you don't even want the reader to make their own inference. Sorry, the original was vastly superior to your crabbed draft that didn't even include the incidents in the film. Now, it's true that everyone who sees the film knows what she's doing and why she hitches a ride north. No need for us to pretend we don't understand what's in the story.  ",True
"MPLX: COMPLAINT ABOUT ORIGINAL RESEARCH
MPLX: This article contains a novelty of interpretation forming original research concerning a '''idea''' being translated into a '''movement'''. The title of the article is ""Teach the Controversy"" - it is a proposal of ''future'' action - not an ongoing activity. The controversy ''would occur'' (future) ''if the idea was put into practice''. However, the word idea has been changed to ''movement'', yet there is no ''movement'' having a policy, officers and address. The idea was proposed by Johnson and taken up by the Discovery Institute as a part of their agenda. Both receive financing from the same source. Another word for this '''same idea''' is ''wedge'' as in '''wedge strategy''', and there are several articles on Wikipedia which all need to be examined since they are all primarily the work of the same editors who are driving the polemical and original research interpretation of this article. ",True
"Diego Moya:  ""almost exclusively"" 
Diego Moya: Last time I checked, BRD  was not policy, and BURDEN is. I'll stop reverting to the policy-supported version when people start addressing
the concerns I've stated above to make the page neutral and verifiable; I've been waiting for two days now that people discuss the subject, but all comments so far have been behavior-directed instead. Consensus is a two-way street, you know (altough BURDEN is not).  ",True
"Christopher Mann McKay: Article move
159.105.80.141: Returning to this article after sometime I noticed that editors are starting to ( probably have been doing this for some time ) delete embarrassing information. They are tending to call anything they don't like - abuse of something or even the dreaded vandalism or inappropriate blahblahblah. I remember this distinctly because I put a report from Haaretz? about a Jewish woman who was taking the bus company to court because she was being physically forced to sit in the back. I am sure I placed it here because the editors forgot to clear out the reference to it in my talk file ( have Jimbo get you guys to tighten this up - it starts to look sloppy. Anyway - foer an appropriate addition to the section on WOMEN'S STATUS, you might want to beef up the insipid thrip you have with some real info.  ",True
"70.188.25.23:  Dante - Darkslayer Style 
206.188.134.63: ^ That looks pretty confirmed to me, plus the latest trailer has shown him holding the Yamato as well, so it's obvious that he will be using it. So if you use common sense it's easy to believe the DarkSlayer style would be used as well. This will also be an answer to fanservice that wanted Vergil in,  or liked Vergil's style better then Dante's. Also since a few sights have removed this image, it was more then likely something one of Capcom's staffs accidentally leaked out.",True
"Hkelkar: CPM Doesn't practice Votebank politics???
Hkelkar: Since when? Find sources that support this claim please. CPM has intensely lobbied to legitimize madrassa ""education"" in West Bengal. That smacks of vote bank politics.",True
"Mrspock08:  Problems with Section: Intra-Orthodox views 
Mrspock08: I've been making a few minor edits this evening to try and clean up some language and otherwise improve the tone of this entry, and this section as a whole strikes me as very problematic. The entire tone of the third paragraph and beyond seems to be far from objective and quite biased against the views and actions of the Chief Rabbi. That said, I'm really not sure how to FIX this problem. If anyone else can think of better wording that might get the information across without sounding as confrontational or biased perhaps you could take a crack at improving this.
 ",True
"Matthewi:  Season 5 Episode Summaries 
Matthewi: Reverted all edits made by Onelbil. User took edits from several editors that were within guidelines and butchered them down to teaser summaries. Unacceptable ""editing"" practices without even a Talk comment open for S5 episodes. ─ ''''''  •",True
"Ryulong: He is referred to as ""the Owner"" on the English Wikipedia because ""Owner"" on its own is just awkward phrasing.— 
72.184.129.252:  How is it awkard? Besides, Final Fantasy X-2 did not use ""The Barkeep"" in both line AND text. ",True
"Geirate:  death??? 
Suriel1981: Hmmmm... I've read that JR has been getting a lot of wrestler names muddled up recently, it's always possible he meant somebody else (Shelton Benjamin for instance) was his dad. If it was Excalibur and Disco Machine who said it then I would be sold. ",True
"Djwebb1969:  Please cite your sources if you change this 
Akerbeltz: I have a totally different suggestion. I did a bit of reading and it would appear that there are spellings (perhaps not as mainstream) that reflect the modern pronunciation better. O' Rahilly in Irish Dialects Past and Present states ""The change of n to r is undoubtedly a relatively late one. [...] 'Knochor' (Tyrone and Down, 1602), otherwise 'Connchor' (Armagh, 1602), for ''Cnochúr'', ''Conchúr'', earlier ''Conchobhar''."" There's also Stair na Gaeilge which says in the Munster section ""Déantar cr de cn (",True
"North8000: Shall this be left as a re-direct to the Great Lakes article?
'''Support''' Per the immense amount of reasons and supporting material that has been given here, at List of lakes by area and wp:ani.  There are particular aspects where they behave as a single lake (e.g. in discussions on levels) but those should be covered at the Great Lakes article. Sincerely, ''North8000'' 
Binksternet: '''Support'''. The material discussing the hydrology is so miniscule that a section of Great Lakes is sufficient. Otherwise, this ""topic"" is far outweighed by tens of thousands of references which could be brought to bear, the mass of them asserting two lakes.  ",True
"DeadpoolRP:  Xavier Institute students currently missing from this page 
DeadpoolRP: Polymer (Dana Holmes), sprays viscous liquid, telepath, ''New X-Men'' (vol. 1) #126 (2002)
Imp (Anders Nobel), horned appearance, ''New X-Men'' (vol. 1) #126 (2002)
Ruth Durie, small tail, ''X-Men Unlimited'' (vol. 2) #36 (2002)
Eleanor Sandford, spotted body, ''X-Men Unlimited'' (vol. 2) #36 (2002)
Butterfly (Lucy Priest), winged flight, ''New X-Men'' (vol. 1) #131 (2002) (darn, I guess Layla Miller can't use that codename . . . and never has . . .)
Elf (Natalie Wood), generates solid-photon objects, ''New X-Men'' (vol. 1) #134 (2003)
Saurus (Jorge Lukas), reptilian form, ''X-Treme X-Men'' #20 (2003) (and if I remember correctly, wasn't someone with the name Jorge Lukas shown as depowered and/or dead at some point? Also, at some point I think the name was attached to either Longneck or Forearm.)
Gelatin (Carlo Brewster), geletin form, ''New Mutants'' (vol. 2) #7 (2004)
Spencer Bronson, controls men, ''Mystique'' #12 (2004)
Skylark (Greg Carlson), arms transform into wings, ''X-Men Unlimited'' (vol. 2) #2 (2004)
Hitch-Hiker (Connor Laughlin), immunodeficient, possesses people, ''X-Men Unlimited'' (vol. 2) #6 (2004)
Caput (Abraham Verne), living energy animating skeleton, ''New Mutants'' (vol. 2) #7 (2004) (Whoah! Could this be the skeleton guy who was at that core X-Men members meeting in ''Nation X'' #1? That would make him an X-Man, or an X-Man-in-Training at least!)
Viskid (Adrian Defoe), sticky liquid form, ''New Mutants'' (vol. 2) #7 (2004)
Updraft (Johan Schumann), flight, ''Wolverine'' (vol. 3) #21 (2004)
Audio (Raymond Keyes), wide-frequency hearing, ''New X-Men: Academy X'' #1 2004)
Cudgel (Liam Bremner), arms transform into metal mallets, ''X-Men Unlimited'' (vol. 2) #10 (2005)
Elsewhere (Jaime Vanderwall), teleporter, ''X-Men Unlimited'' (vol. 2) #10 (2005)
Iolanthe (Katie Atkinson), fairy-wing flight, ''X-Men Unlimited'' (vol. 2) #10 (2005)
Lipid (Anne Moore), generates viscous liquid, ''X-Men Unlimited'' (vol. 2) #10 (2005)
Pinocchio (Frank Ludlum), turns into wood, ''X-Men Unlimited'' (vol. 2) #10 (2005)
Protozoa (Linus Sinker), transforms into giant amoeba, ''X-Men Unlimited'' (vol. 2) #10 (2005)
Marie D'Ancanto, human, ''Uncanny X-Men'' #450 (2005) '''(All done; however, the handbook doesn't list these students' first appearances, just when they first appeared as Xavier Institute students. So if anyone has info about first appearances that differ from the appearances listed, feel free to update the page!)'''
Plus, the entire Advocates squad:
Boggart (Robin Wise), enhanced strength, ''Uncanny X-Men'' #444 (2004)
Naiad (Aurelie Sabayon), breathes water, ''Uncanny X-Men'' #444 (2004)
Pinpoint (Gerard Cooper), high-range telescopic vision, ''Uncanny X-Men'' #444 (2004)
Trovao (Pedro de Noli), generates sonic booms, ''Uncanny X-Men'' #444 (2004)
Umbra (Patrick Nesbitt), controls darkness, ''Uncanny X-Men'' #444 (2004)
Xenon (Shaun Kennedy), generates light blasts, ''Uncanny X-Men'' #444 (2004) '''(All done.)'''
As well as creating squad sections for:
Excelsiors (mentored by Iceman, roster unrevealed) '''(Done.)'''
Exemplars (mentored by Beast and includes Angel Salvatore, with remaining members unconfirmed) '''(Done.)'''
Paladins (mentored by Kitty Pryde and includes Armor and Wing, with remaining members unconfirmed) '''(Done.)'''
And I think that's everything. I'll get working on this when I can, but feel free to help!  
 ",True
"Papacha:  Please stop. If you continue to wiki_link pages, you will be wiki_link from editing Wikipedia.
Wiki-star:  Wiki-star: I'm vandalising? HE'S VANDALISING!!!! I'm correcting the guy's ignorance. Thats an insult to say something that is false of someone. Don't get me started man. Know what you're doing before you yap!",True
"Jack1234567891011121314151617:  Multiculturalism 
Jack1234567891011121314151617: So i think it's false to say that the alt right opposes multiculturalism. Because from what i've understood they basically want an white ethno state where all europeans would be welcome. How would they have an white ethno state without many cultures? The alt right might say they are against it but they don't seem to  understand that they basically advocate for a multicultural state  ",True
"Nachiketdeo:  Name 
C21K: My replies to your POV
Rajnikanth, Bhimsen are the rarest of the people who have made huge contributions to the language other than there mother tongue
rarest??? what about the Bollywood and Kollywood actors?? most of the peoples who have made their mark in those fields are not native speaker of Hindi or Tamil. I don't see any point in your argument.
Bhimsenji has spent most of his life in Pune, not Karnataka
 so what??? living in pune doesn't make him as a marathi.
I am ready to discuss the issue with you....
carry on....
",True
"Lupo:  Article protected 
140.254.93.124: Who the hell are you to determine that the DA deserves less exposure than the United Deist Community which is a trojan horse owned by Ford Vox, a NON DEIST, and aldeism which used to tell its members to smoke pot to know God?!!!",True
"Calvin999:  Please refrain from making unconstructive edits to Wikipedia, as you did at wiki_link. Your edits appear to constitute wiki_link and have been wiki_link or removed. If you would like to experiment, please use the wiki_link. Thank you. For removal of content without justification and edit .  —  •
Duffbeerforme:  What edit do you considern unconstructive?",True
"134.161.241.176:  Categorization 
Codex Sinaiticus: '''Oppose'''.  Use of this ambiguous term seems like pov pushing; numerous alternative categories have been created to deal with Bible articles.  ",True
"Nocturnalnow: I am placing this on this talk page to explain why I feel I am no longer able to contribute to this BLP; which, I think, effects the substance and quality of this BLP in a negative way.
I feel bad because I spent so much timemany hours trying, imo, to improve the BLP. However, I have now received a twice repeated warning on my talk page from an Administrator concerning my edits. A warning which castrates,imo, my ability to improve this BLP.
I simply am not experienced enough to know, much less understand, all of the nuances, rules and regulations concerning the matter and thus do not think I can make useful contributions while trying to comply with the enormous number of restrictive rules that other, some embedded in this BLP, editors may use to level official administrative punishments against me. I may not be seeing this entire event objectively or clearly, I am actually quite an old, somewhat stubborn, man now, which may also be a hindrance in some way.  I truly did my best with the editing, trying to avoid the 3RR rule etc. There used to be a policy ""Ignore All Rules"", but that does not seem to exist in practice anymore. I will be reading with great interest this BLP as it develops.
Once again, I know this is not a forum, and I will not be responding to any comments about this section of the talk page, but I do think that my words here are directly and substantially related to the quality and development of this particular BLP. 
Gamaliel: The substance and quality of BLPs are negatively affected by the introduction of material that is sourced to attack websites or partisan smear publications.   The BLP policy is designed to prevent that.   Many people don't like that aspect of the policy because it prevents them from using the encyclopedia to attack living individuals.  Those who are trying to improve the encyclopedia and the substance and quality of its articles understand the need for high quality reliable sources that are compliant with this policy.    ",True
"DePiep: An editor has asked for a wiki_link of wiki_link. Because you closed the deletion discussion for this page, speedily deleted it, or otherwise were interested in the page, you might want to participate in the deletion review.  (Set of four). 
Ironholds: Now replied. ",True
"Bdell555:  Snowden stranded in Russia by Ecuador? 
Bdell555: Who else could serve to explain Snowden's presence in Russia when one is unwilling to accept the obvious (the obvious being Snowden and/or Russia)?  Ecuador, apparently.  I see this is the speculation ''du jour''.  The timing of the document cancellation doesn't work any better (the U.S. cancellation was too early to be blamed, the Ecuadorian too late) but full points to Binksternet for some creative thinking here and for, shall we say, creative use of sources.  We don't find this theory in the body of the article but I see it's currently in the lede. ",True
"Achim1999:  over-aggressively deletions by User:Kmhkmh  
Achim1999: I want to ask what can be done to avoid such kind of revertions see History between 20:00 & 22:20. Three times he simply deleted my added content  should I/he start a revision war? -(
 First time he deleted the word instead of correcting it to the preciser/informative adjective.
 Second time, I gave no reference, so one may discuss the issue (or move it to the later in the article)  but not totally delete the information. Else we (and even I) may delete much if all articles.
 Third time he deletes a remark which I want to have in a footnote. This remark also includes a high-quality reference, which now is gone!
This user, Kmhkmh, is also involved in an article fight in wikipedia-de in ""goldener-Schnitt"" where I withdraw (like others) to continue to help because of the too chaotic discussion. Now it looks like he must also look after the english article ""golden ratio"", which is a way better designed article (IMHO) because in the german article about the same topic the ""arts"" aspect is degraded to a minor aspect  it seems effectively to be reworked to become a mathematical article with some applied facts.  ",True
"Yami Takashi: Do not edit my posts  
Asher196: If you are talking to me, I have been refactoring this talk page all night to make it readable.  Posting enormous images throughout the text is confusing.  Also I have been fixing indents to promote clarity.  ",True
"65.188.15.99: Dating in article
65.188.15.99: Please, refrain from using ""BCE"" and ""CE"" as dating systems in this article.  Those designations have been established by liberal minded ""scholars"" who wish to undermine the reality of Christ as the Son of God and should certainly not be used in an article about a religious body such as the Church of Christ, which is entirely based on Christ as the Son of God.  In fact, it would behoove all true Christians, regardless of fellowship or denomination, to refuse ever using these designations in any and all circumstances.  ",True
"Racepacket: To quote User:Ryulong, please don't change long-standing passages by complete deletion without discussing it first. These paragraphs have been there for years. I will try to add more of a transition. : I have included MiamiDolphins3's edits and moved the consensus history section from  back to the main page.  Thank you all for reviewing it. 
Racepacket:  I assure you that I am not ""reverting [you] for the sake of reverting [you].""  The history of the institution does not have to be tied to different Presidents and their priorities.  This is apparently a matter of writing style.  Flow is not as important in a history section as is the overall organizing principle, in this case chronological. : Rather than engage in an edit war over what is obviously inaccurate information, I have moved the history section to  and suggest we forge a consensus there. ",True
"69.180.249.44:  SS4s are separate characters! 
Jrinu: It's actually been stated (and shown) many times, that in addition to in game transforming, you can also choose which form you start as in battle. - Jrinu",True
"StAnselm: Recent edits
Eickman: Thanks for proving my point. Typical bullying from ignorant traditionalist Christians. Various Jewish groups have an opinion? Suppress it. Unitarians have an opinion? Suppress it. Idealists? Higher Critics? Shut 'em down.
Time to call for a review and put a stop to this Nazi crap.
Ike  ",True
"Tutelary:  Diversity and inclusiveness section 
Tutelary: For discussion.  ",True
"98.204.65.18:  This article needs a description of the music video, why would you take it down? 
OlEnglish: ",True
"Greenboxed: A340-500s
Greenboxed: Why are the air canada A340-500s in desprate need of replacement (according to the article). Also the -300s are 12 yrs old but most 767s are way older! Why are the a340s being replaced first/now? ",True
"RonCram: Restored essential information about Mann's data withholding
William M. Connolley: Ron, please don't lecture people on what is ""essential"" and what isn't. As to the claims of victory... if you insist. Ed: I don't think I understand. Is this some kind of subtle trick question? ",True
"Music man214:  Who are our posters? 
Music man214: Beyond My Ken, why are you stalking me?  I would like responsible authorities to screw this guy.  ",True
"Bilby: Hi, Once an article has been nominated for deletion, you cannot remove the AfD notice from the page. The process will continue with or without the tag, but without it many other editors (those who don't frequent the AfD discussions) would be unaware that the article has been nominated, and thus they won't be aware that the debate is occurring. In this case I don't think that there is anything to worry about, as I'm aware that the subject is notable, and I'll assist with some references to help get it through AfD. I'd be very surprised if consensus was to delete. Nevertheless, it is important that the tag stays present - if only so that others can help with teh article, and because continued deletion will probably result in a block for a wiki_link violation. - 
Peter Damian (old):  Yes but it's ridiculous it got to this.  I clearly put an 'in use' template on (as I have had problems with this sort of thing before, and was assured this would cure the problem).  This subject is very important in the Western tradition, and I'm surprised (a) there wasn't an article before (b) why it is being nominated for deletion. I have been contributing on these subjects for 5 years on Wikipedia now and this treatment is disgraceful. ",True
"TeraBlight: One of the rebukes in section 6.4.3 claimed that stellar parallax is undetectable with an Earth-Moon baseline. While this is most likely true for the technology in question, it is not true in principle. I tentatively changed the paragraph to incorporate this. 
Carfiend: Yes. No evidence is presented for the inability to make parallax deteriminations, as usual. ",True
"Canoe1967: I would agree that 1944 is the best sourced year. 1947 should be a footnote or worded in such a way that it is the less likely year? 
Flyer22 Reborn: I of course agree, although I would simply go with the footnote. If we are going to have 1947 explicitly in text, it should be in the Early life or Personal life section.  ",True
"Andrew73: A cure for Parkinson's disease
DiamondPlus: In Europe, clinical trials are normally registered on the EU's EUDRACT database, but all of what goes on is not immediately publicly available, and it is not an obligation to register with EUDRACT anyway. The complete formulation is known amongst those that need to known but not publicly. ",True
"Huik01:  Susan, did u look at  ?
SusanLesch:  If anyone was wondering what my IP address is, you can check the log. I expect that Huik01 will be blocked by the time I post this. -",True
"Escape Orbit: Regarding recent edits.  I am going to revert these edits for the following reasons, but invite  to explain why they should remain.  Here's what's wrong with them;
 Firstly this article is not a random list of unconnected people who happened to be left-handed.  This article has been down this route before and all it results in is uncited listcruft that attracts more cruft.  The previous section of ""famous left handed people"" was removed from this article and later deleted because of it being non-notable trivia.   Unless the fact these people were famous or notable ''because'' of their left-handedness there is little point to the list.
 The major source of your famous people appears to be a student's webpage.  This is not a reputable source for this information and is clearly incorrect in significant places.  Please link for me a single photograph that demonstrates Einstein left-handedness.  I think you will find all show Einstein favouring his right.  Picasso was also not left-handed, though it is an often repeated myth.
 ""left-handed people tend to be heavily over-represented in history"" - where does this statement of fact come from?  I would be interested to hear how it was determined.
 ""87 percent of the adult population is right-handed"" - Why did you replace cited figures with this uncited statement?  It contradicts the figures given in the very next paragraph.
 ""left-handed people tend to be overrepresented among the most intelligent and successful"" - where is this statement supported?  Again, how was it determined?
 The information you added was initially uncited.  Adding unsatisfactory cites afterwards, then accusing others of removing it isn't going to wash.   
Neutrality22: My initial edit, accompanied with two references. You reverted it calling it ""vandalism"".  ",True
"Ohconfucius: I have today tagged this section with a  tag. I feel this list is bloated and tending unencyclopaedic. Can somebody acquainted with the subject perhaps scale down the list to the most important speakers, or speakers with the ""greatest contribution"" to the festival? 
Rosencomet:  This has all been argued at length before, through arbitrations and mediations and talk page discussions. These lists are comparable to those in other event articles, far shorter than some, and do not include external links to websites of the artists, so they are not linkfarms. They are not unencyclopedic, as they do add to the notability of the event, and the lists only include acts/speakers notable enough to have their own Wikipedia articles. Asking to prove either that their inclusion is important to the event or that the event is important to them is asking for a ridiculous amount of tail-chasing that makes no more sense than asking the same for the yearly line-ups on Lalapaloosa's stages, and would only be a bunch of subjective frillery. These are no less encyclopedic for an event than a list of albums appeared on is for a musician, or a list of venues performed at, or magazines a writer's work has appeared in. ",True
"Shotgunsteve93:  More than One Rifle 
Shotgunsteve93: Source:  http://jfkresearch.freehomepage.com/c2766.html
The Carcano Rifle which Oswald is holding in the backyard photos clearly has a sling mount on the bottom of the rifle.  However, the rifle found on the sixth floor of the Texas School Book Dipository has a sling mount on the side of the rifle.  Also, in photos of the rifle from the Warren Commission Report and photos from the ''Life'' magazine article, one can notice how the font of the serial numbers look different in both of the rifles; indicating that there is more than one rifle with the serial number C2766.  ",True
"EllenCT: So I'm reading through  and  looking for anti-single payer information, and I come across this.
Hello.
The health insurance plans got exactly what they wanted, including golden parachutes through a single payer conversion if anything goes wrong. Read at least through the whole thing, preferably to page 10.  
Thargor Orlando: I don't see any relevance to this article in that piece.  Maybe worth discussing at the PPACA article or the health care reform article.  ",True
"Tom harrison: ...that was the most civilized edit war ever! 
Ceoil: Yes, fun while it lasted, but glad its over. A draw I think. ",True
"PinkAmpersand: What we have here is a dispute about what the sources say, with WP:BLP concerns being raised on one side of the issue. I've been in contact with Mr. Trahan over IRC, and while I certainly don't condone his legal threats and sockpuppetry (though, remember that he is a newbie, and don't be a DOLT), he's claiming significant negative effects on his personal life. As you see in the final few seconds of this video, he appears to have a legitimate challenge to the idea that he created the website (I mean, imagine if the MediaWiki developers were blamed for every inaccuracy that falls through the cracks here), which, coupled with the BLP issues, is more than enough to warrant removal of his name from this article until this dispute can be settled.
To be clear, if someone can find sources that thoroughly refute Trahan's claims (e.g. evidence of his acting on behalf of the site while it was running), I've got no problem with reïncluding his name. But when we have a legitimate dispute between sources, with real-world harms on one side, BLP is fairly clear that we should default to the position that protects the living person. So, I'm provisionally removing Trahan's name per BLP, until or unless sources can be found showing that he was actually involved in the site in anything other than a technical manner.''' — '''
Charmlet: If we must provide more source, here - Colorado Springs Independent Daily Dot The Observer (tech section) Interview However, the interviewER is the one who says Trahan is involved, in his role as a reporter, not as an interviewer.
That's just a few, there's probably more if I don't just scratch the surface. I'll leave it to you. By the way, ""technical manner"" is kinda being involved - if you ask the WMF developers if they're involved in Wikipedia they're involved. As much as I hate it, if he was involved he was involved. There's sources, do with them what you will )  ",True
